symbol,timeframe,signal_type,entry_price,tp_target,sl_target,exit_price,exit_reason,timeout_price,pnl_pct,result,timeout_result,hold_bars,mfe,mae,fired_time,achieved_rr,score,confidence
MAGIC-USDT,30min,LONG,0.06836829999999999,0.0712728,0.06811116,0.06811116,SL,,-0.3761099807951771,LOSS,,1,-0.8312331884806173,-2.0013661302094525,2026-02-22T11:59:24.922421,11.295277777777732,13,77.7
MAGIC-USDT,30min,LONG,0.06836829999999999,0.0712728,0.06811116,0.06811116,SL,,-0.3761099807951771,LOSS,,1,-0.8312331884806173,-2.0013661302094525,2026-02-22T11:59:26.350139,11.295277777777732,13,77.7
MAGIC-USDT,30min,LONG,0.06836829999999999,0.0712728,0.06811116,0.06811116,SL,,-0.3761099807951771,LOSS,,1,-0.8312331884806173,-2.0013661302094525,2026-02-22T11:59:38.655322,11.295277777777732,13,77.7
NEWT-USDT,15min,LONG,0.06780773999999999,0.06928602,0.06770131,0.06770131,SL,,-0.15695848291063927,LOSS,,1,-0.17363799471858404,-1.3976870487056325,2026-02-22T16:45:09.629149,13.889879194630293,13,76.6
NEWT-USDT,15min,LONG,0.06780773999999999,0.06928602,0.06770131,0.06770131,SL,,-0.15695848291063927,LOSS,,1,-0.17363799471858404,-1.3976870487056325,2026-02-22T16:45:29.909764,13.889879194630293,13,76.6
NEWT-USDT,15min,LONG,0.06783776999999999,0.06928602,0.06773134,0.06773134,SL,,-0.15688900151050175,LOSS,,1,-0.21782850468108186,-1.4413357042838952,2026-02-22T16:47:01.957890,13.607718120804801,13,76.6
NEWT-USDT,15min,LONG,0.06780773999999999,0.06928602,0.06770131,0.06770131,SL,,-0.15695848291063927,LOSS,,1,-0.17363799471858404,-1.3976870487056325,2026-02-22T16:48:26.626659,13.889879194630293,13,76.6
NEWT-USDT,15min,LONG,0.06777771,0.06928602,0.06767128,0.06767128,SL,,-0.15702802588049164,LOSS,,3,-0.12940832612964456,-1.3539997146554554,2026-02-22T16:48:37.708521,14.172040268455655,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T16:50:23.048706,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T16:51:55.254123,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06792785999999999,0.06928602,0.06782143,0.06782143,SL,,-0.15668092591168148,LOSS,,1,-0.3501656021549811,-1.5720501131641567,2026-02-22T16:52:18.933928,12.761234899328324,13,76.6
NEWT-USDT,15min,LONG,0.06786779999999999,0.06928602,0.06776137,0.06776137,SL,,-0.15681958159832898,LOSS,,1,-0.26197990799759513,-1.4849457327333278,2026-02-22T16:54:00.248724,13.32555704697931,13,76.6
NEWT-USDT,15min,LONG,0.06785779,0.06928602,0.06775136,0.06775136,SL,,-0.15684271474211667,LOSS,,1,-0.2472671155367733,-1.4704133453211465,2026-02-22T16:55:04.001552,13.419610738254386,13,76.6
NEWT-USDT,15min,LONG,0.06783776999999999,0.06928602,0.06773134,0.06773134,SL,,-0.15688900151050175,LOSS,,1,-0.21782850468108186,-1.4413357042838952,2026-02-22T16:55:38.368522,13.607718120804801,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T16:57:45.696332,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T16:58:13.830052,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T16:58:59.455580,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T17:00:55.295383,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T17:01:34.039705,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06781775,0.06928602,0.06771132,0.06771132,SL,,-0.15693531560688861,LOSS,,1,-0.18837251309575434,-1.4122408956357198,2026-02-22T17:02:19.965546,13.795825503355086,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,2,0.0923292219917602,-1.134981063933087,2026-02-22T17:04:23.510924,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,2,0.0923292219917602,-1.134981063933087,2026-02-22T17:04:38.545479,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,2,0.0923292219917602,-1.134981063933087,2026-02-22T17:05:32.506812,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,2,0.0923292219917602,-1.134981063933087,2026-02-22T17:07:25.333810,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,1,-0.5435062273428009,-1.134981063933087,2026-02-22T17:08:03.248868,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06762755999999999,0.06928602,0.06752113,0.06752113,SL,,-0.15737666714574758,LOSS,,1,-0.5435062273428009,-1.134981063933087,2026-02-22T17:08:48.219107,15.582845637583247,13,76.6
NEWT-USDT,15min,LONG,0.06759753,0.06928602,0.0674911,0.0674911,SL,,-0.1574465812582273,LOSS,,1,-0.49932297822124944,-1.0910605757340543,2026-02-22T17:10:44.993375,15.86500671140861,13,76.6
NEWT-USDT,15min,LONG,0.06759753,0.06928602,0.0674911,0.0674911,SL,,-0.1574465812582273,LOSS,,1,-0.49932297822124944,-1.0910605757340543,2026-02-22T17:11:11.866333,15.86500671140861,13,76.6
NEWT-USDT,15min,LONG,0.06761754999999998,0.06928602,0.06751112,0.06751112,SL,,-0.1573999649499142,LOSS,,1,-0.5287828381832591,-1.1203452358152315,2026-02-22T17:12:09.805689,15.676899328858456,13,76.6
NEWT-USDT,15min,LONG,0.06752746,0.06928602,0.06742103,0.06742103,SL,,-0.15760995600899352,LOSS,,1,-0.39607590749007465,-0.988427522670029,2026-02-22T17:14:19.941528,16.5233825503348,13,76.6
NEWT-USDT,15min,LONG,0.06752746,0.06928602,0.06742103,0.06742103,SL,,-0.15760995600899352,LOSS,,1,-0.39607590749007465,-0.988427522670029,2026-02-22T17:14:34.576904,16.5233825503348,13,76.6
NEWT-USDT,15min,LONG,0.0674674,0.06928602,0.06736097,0.06736097,SL,,-0.15775026160781458,LOSS,,1,-0.3074077258053467,-0.900286656963206,2026-02-22T17:15:39.191204,17.087704697985785,13,76.6
NEWT-USDT,15min,LONG,0.06747740999999999,0.06928602,0.06737098,0.06737098,SL,,-0.15772685999653915,LOSS,,1,-0.3221967173902901,-0.9149876973641773,2026-02-22T17:17:36.126956,16.99365100671071,13,76.6
NEWT-USDT,15min,LONG,0.06747740999999999,0.06928602,0.06737098,0.06737098,SL,,-0.15772685999653915,LOSS,,1,-0.3221967173902901,-0.9149876973641773,2026-02-22T17:17:47.837118,16.99365100671071,13,76.6
NEWT-USDT,15min,LONG,0.06745738999999999,0.06928602,0.06735096,0.06735096,SL,,-0.15777367016421878,LOSS,,1,-0.2926143451443819,-0.8855812535883606,2026-02-22T17:19:07.871840,17.181758389260995,13,76.6
NEWT-USDT,15min,LONG,0.06745738999999999,0.06928602,0.06735096,0.06735096,SL,,-0.15777367016421878,LOSS,,1,-0.2926143451443819,-0.8855812535883606,2026-02-22T17:20:39.933547,17.181758389260995,13,76.6
NEWT-USDT,15min,LONG,0.06745738999999999,0.06928602,0.06735096,0.06735096,SL,,-0.15777367016421878,LOSS,,1,-0.2926143451443819,-0.8855812535883606,2026-02-22T17:20:50.237984,17.181758389260995,13,76.6
NEWT-USDT,15min,LONG,0.06741734999999999,0.06928602,0.06731092,0.06731092,SL,,-0.15786737390299488,LOSS,,1,-0.2333968926396346,-0.8267159714820952,2026-02-22T17:22:29.720704,17.557973154361694,13,76.6
NEWT-USDT,15min,LONG,0.06741734999999999,0.06928602,0.06731092,0.06731092,SL,,-0.15786737390299488,LOSS,,1,-0.2333968926396346,-0.8267159714820952,2026-02-22T17:23:43.845614,17.557973154361694,13,76.6
NEWT-USDT,15min,LONG,0.06741734999999999,0.06928602,0.06731092,0.06731092,SL,,-0.15786737390299488,LOSS,,1,-0.2333968926396346,-0.8267159714820952,2026-02-22T17:23:47.195812,17.557973154361694,13,76.6
NEWT-USDT,15min,LONG,0.06741734999999999,0.06928602,0.06731092,0.06731092,SL,,-0.15786737390299488,LOSS,,1,-0.2333968926396346,-0.8267159714820952,2026-02-22T17:25:21.993403,17.557973154361694,13,76.6
NEWT-USDT,15min,LONG,0.06744737999999999,0.06928602,0.06734095,0.06734095,SL,,-0.15779708566884396,LOSS,,1,-0.2778165734532417,-0.8708714852971082,2026-02-22T17:26:48.102160,17.275812080536202,13,76.6
NEWT-USDT,15min,LONG,0.06749743,0.06928602,0.067391,0.067391,SL,,-0.15768007759701475,LOSS,,1,-0.35176154114311736,-0.9443766970090482,2026-02-22T17:27:00.204520,16.805543624160293,13,76.6
NEWT-USDT,15min,LONG,0.0674674,0.06928602,0.06736097,0.06736097,SL,,-0.15775026160781458,LOSS,,1,-0.3074077258053467,-0.900286656963206,2026-02-22T17:28:58.259159,17.087704697985785,13,76.6
NEWT-USDT,15min,LONG,0.0674674,0.06928602,0.06736097,0.06736097,SL,,-0.15775026160781458,LOSS,,1,-0.3074077258053467,-0.900286656963206,2026-02-22T17:29:49.570426,17.087704697985785,13,76.6
NEWT-USDT,15min,LONG,0.06741734999999999,0.06928602,0.06731092,0.06731092,SL,,-0.15786737390299488,LOSS,,1,-0.2333968926396346,-0.8267159714820952,2026-02-22T17:30:09.299971,17.557973154361694,13,76.6
NEWT-USDT,15min,LONG,0.06744737999999999,0.06928602,0.06734095,0.06734095,SL,,-0.15779708566884396,LOSS,,1,-0.2778165734532417,-0.8708714852971082,2026-02-22T17:32:02.179066,17.275812080536202,13,76.6
ONDO-USDT,15min,LONG,0.26167140999999994,0.27117284,0.26041141,0.26041141,SL,,-0.48151993372142876,LOSS,,3,0.14850304051179208,-1.0629399673429853,2026-02-22T15:28:41.034516,7.540817460317962,13,75.0
ONDO-USDT,30min,LONG,0.26565539,0.27089174,0.26430253,0.26430253,SL,,-0.5092537365795632,LOSS,,1,-0.08484299904473687,-2.3434081273487424,2026-02-22T11:24:34.457285,3.870586061246004,13,76.6
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:46:35.214725,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:46:36.119090,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:46:41.166045,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:49:12.526373,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:49:21.858717,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10624211,0.10624211,SL,,-0.24814471243041406,LOSS,,1,1.4962481127894798,-1.1327018845815675,2026-02-22T11:49:24.997556,3.381189189189187,13,73.7
PARTI-USDT,15min,LONG,0.10660649999999998,0.1074,0.10633507,0.1074,TP,,0.744326096438788,WIN,,1,1.400946471369028,-1.225535028351906,2026-02-22T13:34:29.508214,2.9234210526315985,13,76.9
PARTI-USDT,15min,LONG,0.10660649999999998,0.1074,0.10633507,0.1074,TP,,0.744326096438788,WIN,,1,1.400946471369028,-1.225535028351906,2026-02-22T13:34:57.153665,2.9234210526315985,13,76.9
PARTI-USDT,15min,LONG,0.10660649999999998,0.1074,0.10633507,0.1074,TP,,0.744326096438788,WIN,,1,1.400946471369028,-1.225535028351906,2026-02-22T13:35:39.452059,2.9234210526315985,13,76.9
PARTI-USDT,15min,LONG,0.10670659999999998,0.1074,0.10642803,0.1074,TP,,0.649819223928052,WIN,,1,1.2121087167991615,-1.318194001120812,2026-02-22T13:37:56.882837,2.489128205128199,13,76.9
PARTI-USDT,15min,LONG,0.10670659999999998,0.1074,0.10642803,0.1074,TP,,0.649819223928052,WIN,,1,1.2121087167991615,-1.318194001120812,2026-02-22T13:38:20.336806,2.489128205128199,13,76.9
PARTI-USDT,15min,LONG,0.10660649999999998,0.1074,0.10632793,0.1074,TP,,0.744326096438788,WIN,,1,1.3071435606647062,-1.225535028351906,2026-02-22T13:39:13.143937,2.848476146031802,13,76.9
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10622783,0.1074,TP,,0.8390106134467116,WIN,,1,1.4023570414547968,-1.1327018845815675,2026-02-22T13:41:14.560612,3.2078113221094675,13,76.9
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10622783,0.1074,TP,,0.8390106134467116,WIN,,1,1.4023570414547968,-1.1327018845815675,2026-02-22T13:41:26.586227,3.2078113221094675,13,76.9
PARTI-USDT,15min,LONG,0.10630619999999999,0.1074,0.10602763,0.1074,TP,,1.0289145882366277,WIN,,1,1.5933219323049919,-0.9465111160026274,2026-02-22T13:42:28.052541,3.926461538461489,13,77.2
PARTI-USDT,15min,LONG,0.10630619999999999,0.1074,0.10602763,0.1074,TP,,1.0289145882366277,WIN,,1,1.5933219323049919,-0.9465111160026274,2026-02-22T13:44:33.683542,3.926461538461489,13,77.2
PARTI-USDT,15min,LONG,0.10630619999999999,0.1074,0.10602763,0.1074,TP,,1.0289145882366277,WIN,,1,1.5933219323049919,-0.9465111160026274,2026-02-22T13:44:51.596276,3.926461538461489,13,77.2
PARTI-USDT,15min,LONG,0.10630619999999999,0.1074,0.10602763,0.1074,TP,,1.0289145882366277,WIN,,1,1.5933219323049919,-0.9465111160026274,2026-02-22T13:45:45.316687,3.926461538461489,13,77.2
PARTI-USDT,15min,LONG,0.10660649999999998,0.1074,0.10632793,0.1074,TP,,0.744326096438788,WIN,,1,1.3071435606647062,-1.225535028351906,2026-02-22T13:47:38.791560,2.848476146031802,13,77.2
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10622783,0.1074,TP,,0.8390106134467116,WIN,,1,1.4023570414547968,-1.1327018845815675,2026-02-22T13:48:15.956181,3.2078113221094675,13,77.2
PARTI-USDT,15min,LONG,0.10650639999999999,0.1074,0.10622783,0.1074,TP,,0.8390106134467116,WIN,,1,1.4023570414547968,-1.1327018845815675,2026-02-22T13:48:52.193087,3.2078113221094675,13,77.2
PARTI-USDT,15min,LONG,0.1074073,0.1081,0.10687873,0.10687873,SL,,-0.4921173886691055,LOSS,,1,0.8311353138939312,-1.961970927488162,2026-02-22T14:41:05.806284,1.310517055451529,14,79.5
PARTI-USDT,15min,LONG,0.1074073,0.1081,0.10687873,0.10687873,SL,,-0.4921173886691055,LOSS,,1,0.8311353138939312,-1.961970927488162,2026-02-22T14:41:15.087751,1.310517055451529,14,79.5
PARTI-USDT,15min,LONG,0.10710699999999998,0.1081,0.10644986,0.1081,TP,,0.9271102729046857,WIN,,7,3.074495597860101,-0.5667229966295225,2026-02-22T16:46:39.400555,1.5110935264936571,15,85.1
PARTI-USDT,15min,LONG,0.10700689999999999,0.1081,0.10632119,0.1081,TP,,1.0215229111393878,WIN,,7,3.170917015631712,-0.47370777024658295,2026-02-22T16:50:04.168590,1.5941041666666775,14,81.7
PARTI-USDT,15min,LONG,0.10680669999999999,0.1081,0.10612099,0.1081,TP,,1.2108790927910058,WIN,,7,3.364302052212088,-0.28715427028453566,2026-02-22T16:51:31.144248,1.8860625000000057,14,81.7
PARTI-USDT,15min,LONG,0.10680669999999999,0.1081,0.10612099,0.1081,TP,,1.2108790927910058,WIN,,7,3.364302052212088,-0.28715427028453566,2026-02-22T16:52:00.126623,1.8860625000000057,14,81.7
PARTI-USDT,15min,LONG,0.1069068,0.1081,0.10622109,0.1081,TP,,1.1161123520674132,WIN,,6,3.267518997856078,-0.38051835804644685,2026-02-22T16:53:42.832772,1.7400833333333316,13,74.8
PARTI-USDT,15min,LONG,0.10720709999999999,0.1081,0.10652139,0.10652139,SL,,-0.6396124883519769,LOSS,,4,2.9782542387584527,-0.6595645251107327,2026-02-22T16:55:20.330762,1.3021458333333493,14,81.7
PARTI-USDT,30min,LONG,0.10660649999999998,0.1089818,0.10608507,0.10608507,SL,,-0.4891165172855085,LOSS,,2,1.5885522927776587,-1.225535028351906,2026-02-22T13:34:32.001205,4.555369863013711,13,75.2
PARTI-USDT,30min,LONG,0.10660649999999998,0.1089818,0.10608507,0.10608507,SL,,-0.4891165172855085,LOSS,,2,1.5885522927776587,-1.225535028351906,2026-02-22T13:34:59.630606,4.555369863013711,13,75.2
PARTI-USDT,30min,LONG,0.10660649999999998,0.1089818,0.10608507,0.10608507,SL,,-0.4891165172855085,LOSS,,2,1.5885522927776587,-1.225535028351906,2026-02-22T13:35:41.924865,4.555369863013711,13,75.2
PARTI-USDT,30min,LONG,0.10650639999999999,0.1089818,0.10597783,0.10597783,SL,,-0.49628003575371266,LOSS,,2,1.6840302554588331,-1.1327018845815675,2026-02-22T13:41:17.213169,4.683201846491579,13,75.2
PARTI-USDT,30min,LONG,0.10650639999999999,0.1089818,0.10597783,0.10597783,SL,,-0.49628003575371266,LOSS,,2,1.6840302554588331,-1.1327018845815675,2026-02-22T13:41:28.907383,4.683201846491579,13,75.2
PROMPT-USDT,15min,LONG,0.04385381,0.0443085,0.04379524,0.04379524,SL,,-0.13355738076121743,LOSS,,1,-0.2139152789689191,-1.8329308217461653,2026-02-22T12:13:34.372602,7.763189346081511,13,74.7
PROMPT-USDT,15min,LONG,0.04385381,0.0443085,0.04379524,0.04379524,SL,,-0.13355738076121743,LOSS,,1,-0.2139152789689191,-1.8329308217461653,2026-02-22T12:13:35.216992,7.763189346081511,13,74.7
PROMPT-USDT,15min,LONG,0.04385381,0.0443085,0.04379524,0.04379524,SL,,-0.13355738076121743,LOSS,,1,-0.2139152789689191,-1.8329308217461653,2026-02-22T12:13:52.522046,7.763189346081511,13,74.7
PROMPT-USDT,15min,LONG,0.044194149999999995,0.0443085,0.04410558,0.04410558,SL,,-0.20041114038848165,LOSS,,1,-0.9823698385419662,-2.5889173114541104,2026-02-22T12:19:24.717780,1.291048387096809,13,74.7
PROMPT-USDT,15min,LONG,0.0436436,0.0443085,0.04355503,0.04355503,SL,,-0.20293926257228131,LOSS,,1,0.26670577129293327,-1.3601077821261303,2026-02-22T12:21:51.383818,7.506935483870803,13,75.0
PROMPT-USDT,15min,LONG,0.04363358999999999,0.0443085,0.04354502,0.04354502,SL,,-0.20298581895277507,LOSS,,1,0.28970799789796664,-1.3374787634938932,2026-02-22T12:21:57.749916,7.619951612903112,13,75.0
PROMPT-USDT,15min,LONG,0.04363358999999999,0.0443085,0.04354502,0.04354502,SL,,-0.20298581895277507,LOSS,,1,0.28970799789796664,-1.3374787634938932,2026-02-22T12:22:08.277020,7.619951612903112,13,75.0
PROMPT-USDT,15min,LONG,0.043723679999999994,0.0443085,0.04360725,0.04360725,SL,,-0.26628591189029327,LOSS,,1,-0.09990009990009381,-1.540766925382301,2026-02-22T12:24:32.572650,5.02299386503067,14,78.4
PROMPT-USDT,15min,LONG,0.043723679999999994,0.0443085,0.04360725,0.04360725,SL,,-0.26628591189029327,LOSS,,1,-0.09990009990009381,-1.540766925382301,2026-02-22T12:24:38.074556,5.02299386503067,14,78.4
PROMPT-USDT,15min,LONG,0.043723679999999994,0.0443085,0.04360725,0.04360725,SL,,-0.26628591189029327,LOSS,,1,-0.09990009990009381,-1.540766925382301,2026-02-22T12:24:57.386948,5.02299386503067,14,78.4
PROMPT-USDT,15min,LONG,0.04363358999999999,0.0443085,0.04351716,0.04351716,SL,,-0.26683571074484996,LOSS,,1,0.10636301069887598,-1.3374787634938932,2026-02-22T12:27:17.418040,5.796773006134964,14,78.4
PROMPT-USDT,15min,LONG,0.04363358999999999,0.0443085,0.04351716,0.04351716,SL,,-0.26683571074484996,LOSS,,1,0.10636301069887598,-1.3374787634938932,2026-02-22T12:27:22.786647,5.796773006134964,14,78.4
PROMPT-USDT,15min,LONG,0.04363358999999999,0.0443085,0.04351716,0.04351716,SL,,-0.26683571074484996,LOSS,,1,0.10636301069887598,-1.3374787634938932,2026-02-22T12:27:39.249967,5.796773006134964,14,78.4
PROMPT-USDT,15min,LONG,0.04373368999999999,0.0443085,0.04361726,0.04361726,SL,,-0.2662249629518886,LOSS,,1,-0.12276576707795557,-1.5633027992835589,2026-02-22T12:29:56.487398,4.937018404907991,14,78.4
PROMPT-USDT,15min,LONG,0.04373368999999999,0.0443085,0.04361726,0.04361726,SL,,-0.2662249629518886,LOSS,,1,-0.12276576707795557,-1.5633027992835589,2026-02-22T12:29:58.947333,4.937018404907991,14,78.4
PROMPT-USDT,15min,LONG,0.04373368999999999,0.0443085,0.04361726,0.04361726,SL,,-0.2662249629518886,LOSS,,1,-0.12276576707795557,-1.5633027992835589,2026-02-22T12:30:17.328979,4.937018404907991,14,78.4
PROMPT-USDT,15min,LONG,0.043683639999999996,0.0443085,0.04356721,0.04356721,SL,,-0.2665299869699361,LOSS,,1,-0.008332638946752605,-1.4505201489619406,2026-02-22T12:32:35.731400,5.366895705521447,14,78.4
PROMPT-USDT,15min,LONG,0.043683639999999996,0.0443085,0.04356721,0.04356721,SL,,-0.2665299869699361,LOSS,,1,-0.008332638946752605,-1.4505201489619406,2026-02-22T12:32:35.696696,5.366895705521447,14,78.4
PROMPT-USDT,15min,LONG,0.0436436,0.0443085,0.04352717,0.04352717,SL,,-0.26677450989377754,LOSS,,1,0.08340283569641123,-1.3601077821261303,2026-02-22T12:32:58.823603,5.710797546012224,14,78.4
PROMPT-USDT,15min,LONG,0.043523479999999996,0.0443085,0.04340705,0.04340705,SL,,-0.26751077809034063,LOSS,,1,0.35962197875721397,-1.0878725690133195,2026-02-22T12:35:16.043439,6.742503067484615,14,78.4
PROMPT-USDT,15min,LONG,0.043523479999999996,0.0443085,0.04340705,0.04340705,SL,,-0.26751077809034063,LOSS,,1,0.35962197875721397,-1.0878725690133195,2026-02-22T12:35:18.140106,6.742503067484615,14,78.4
PROMPT-USDT,15min,LONG,0.043503459999999994,0.0443085,0.04338703,0.04338703,SL,,-0.2676338847530605,LOSS,,1,0.40580680249341733,-1.0423538725425423,2026-02-22T12:35:48.760315,6.914453987730034,14,78.4
PROMPT-USDT,15min,LONG,0.04360356,0.0438369,0.0434457,0.0438369,TP,,0.5351397913381352,WIN,,1,9.92221736023389,-1.0631242036200754,2026-02-22T16:44:58.199707,1.4781451919421926,14,80.6
PROMPT-USDT,15min,LONG,0.04360356,0.0438369,0.0434457,0.0438369,TP,,0.5351397913381352,WIN,,1,9.92221736023389,-1.0631242036200754,2026-02-22T16:45:19.128217,1.4781451919421926,14,80.6
PROMPT-USDT,15min,LONG,0.04355351,0.0438369,0.04339565,0.0438369,TP,,0.6506708644148347,WIN,,1,10.048535697811737,-0.9494297933737118,2026-02-22T16:46:52.473022,1.7951982769543202,14,80.6
PROMPT-USDT,15min,LONG,0.04360356,0.0438369,0.0434457,0.0438369,TP,,0.5351397913381352,WIN,,1,9.92221736023389,-1.0631242036200754,2026-02-22T16:48:19.720439,1.4781451919421926,14,80.6
PROMPT-USDT,15min,LONG,0.04360356,0.0438369,0.0434457,0.0438369,TP,,0.5351397913381352,WIN,,1,9.92221736023389,-1.0631242036200754,2026-02-22T16:48:30.985279,1.4781451919421926,14,80.6
PROMPT-USDT,15min,LONG,0.04433429,0.04459,0.04413286,0.04413286,SL,,-0.4543435792024537,LOSS,,1,8.110449045197301,-2.017151960705808,2026-02-22T17:10:37.450377,1.2694822695035224,13,74.7
PROMPT-USDT,15min,LONG,0.04431426999999999,0.04459,0.04409784,0.04409784,SL,,-0.4883979810566433,LOSS,,1,8.15929044978065,-1.972885934936962,2026-02-22T17:15:30.831313,1.2739915908146833,15,85.1
PROMPT-USDT,1h,LONG,0.043723679999999994,0.04696308,0.04348725,0.04348725,SL,,-0.5407367357916714,LOSS,,1,1.9813519813519902,-1.540766925382301,2026-02-22T12:24:34.793844,13.701306940743818,13,76.6
PROMPT-USDT,1h,LONG,0.043723679999999994,0.04696308,0.04348725,0.04348725,SL,,-0.5407367357916714,LOSS,,1,1.9813519813519902,-1.540766925382301,2026-02-22T12:24:40.195373,13.701306940743818,13,76.6
PROMPT-USDT,1h,LONG,0.043723679999999994,0.04696308,0.04348725,0.04348725,SL,,-0.5407367357916714,LOSS,,1,1.9813519813519902,-1.540766925382301,2026-02-22T12:24:59.588221,13.701306940743818,13,76.6
PROMPT-USDT,1h,LONG,0.043523479999999996,0.04696308,0.04328705,0.04328705,SL,,-0.5432240252847333,LOSS,,2,2.450447436647992,-0.8810876336175291,2026-02-22T12:35:18.509942,14.548069195956781,13,76.6
PROMPT-USDT,1h,LONG,0.043523479999999996,0.04696308,0.04328705,0.04328705,SL,,-0.5432240252847333,LOSS,,2,2.450447436647992,-0.8810876336175291,2026-02-22T12:35:20.938124,14.548069195956781,13,76.6
PROMPT-USDT,1h,LONG,0.04347343,0.04696308,0.043237,0.043237,SL,,-0.5438494271098525,LOSS,,2,2.568396374521167,-0.7669742185054241,2026-02-22T12:35:51.204279,14.759759759759575,13,76.6
PROMPT-USDT,1h,LONG,0.04360356,0.04668012,0.04329642,0.04668012,TP,,7.055754163192178,WIN,,3,9.92221736023389,0.3129102302656057,2026-02-22T16:45:00.837271,10.01670697674409,13,76.6
PROMPT-USDT,1h,LONG,0.04360356,0.04668012,0.04329642,0.04668012,TP,,7.055754163192178,WIN,,3,9.92221736023389,0.3129102302656057,2026-02-22T16:45:21.655133,10.01670697674409,13,76.6
PROMPT-USDT,1h,LONG,0.04354349999999999,0.04668012,0.04323636,0.04668012,TP,,7.203417272382806,WIN,,3,10.073834211765268,0.4512728650659896,2026-02-22T16:46:55.009190,10.212251162790624,13,76.6
PROMPT-USDT,30min,LONG,0.04417413,0.04448718,0.04400913,0.04400913,SL,,-0.37352178752586296,LOSS,,1,0.9414333683538278,-2.5447699818875913,2026-02-22T12:16:21.997205,1.897272727272758,13,74.7
PROMPT-USDT,30min,LONG,0.04408404,0.04448718,0.04391904,0.04391904,SL,,-0.37428511542952614,LOSS,,1,1.147716951531665,-2.3456107924772778,2026-02-22T12:16:39.091678,2.4432727272727695,13,74.7
